id,birth_date,breed,days_at_grower,rpro,weight,height,birth_weight,go_home_date,measure_date,age_at_measure,times_weight,total_pneu,pneu_date_1,pneu_date_2,pneu_date_3,pneu_date_4,total_diarhea,diarhea_date_1,diarhea_date_2,total_ear,ear_date_1,ear_date_2,ear_date_3,total_navel,navel_date_1,times_sick,pneu,diarhea,navel,ear,disease_status
9196,2022-03-09,HJ,488,PREG,223,,,2023-07-13,2022-06-05,88,1,,,,,,1,2022-03-17,,,,,,,,1,0,1,0,0,Diarrhea
9196,2022-03-09,HJ,488,PREG,373,45,,2023-07-13,2022-08-29,173,2,,,,,,1,2022-03-17,,,,,,,,1,0,1,0,0,Diarrhea
9196,2022-03-09,HJ,488,PREG,870,53,,2023-07-13,2023-03-24,380,3,,,,,,1,2022-03-17,,,,,,,,1,0,1,0,0,Diarrhea
9196,2022-03-09,HJ,488,PREG,1020,,,2023-07-13,2023-07-13,491,4,,,,,,1,2022-03-17,,,,,,,,1,0,1,0,0,Diarrhea
9197,2022-03-10,HO,,SLD/DIE,225,,,,2022-06-13,95,1,2,2022-06-29,2022-09-06,,,1,2022-03-21,,,,,,,,3,1,1,0,0,Multiple
9198,2022-03-11,HO,,SLD/DIE,223,,,,2022-06-13,94,1,4,2022-04-30,2022-06-05,2022-07-17,2022-09-07,,,,,,,,,,4,1,0,0,0,Pneumonia
9199,2022-03-11,HJ,523,PREG,223,,,2023-08-24,2022-06-13,94,1,1,2022-05-20,,,,1,2022-03-21,,,,,,,,2,1,1,0,0,Multiple
9199,2022-03-11,HJ,523,PREG,409,46,,2023-08-24,2022-10-25,228,2,1,2022-05-20,,,,1,2022-03-21,,,,,,,,2,1,1,0,0,Multiple
9199,2022-03-11,HJ,523,PREG,780,52,,2023-08-24,2023-03-31,385,3,1,2022-05-20,,,,1,2022-03-21,,,,,,,,2,1,1,0,0,Multiple
9199,2022-03-11,HJ,523,PREG,980,,,2023-08-24,2023-08-24,531,4,1,2022-05-20,,,,1,2022-03-21,,,,,,,,2,1,1,0,0,Multiple
9200,2022-03-11,HO,,SLD/DIE,218,,,,2022-06-13,94,1,2,2022-06-03,2022-06-20,,,1,2022-03-21,,,,,,,,3,1,1,0,0,Multiple
9201,2022-03-12,HO,577,PREG,225,,,2023-10-17,2022-06-13,93,1,2,2022-06-23,2022-08-23,,,1,2022-03-23,,,,,,,,3,1,1,0,0,Multiple
9201,2022-03-12,HO,577,PREG,440,47,,2023-10-17,2022-09-16,188,2,2,2022-06-23,2022-08-23,,,1,2022-03-23,,,,,,,,3,1,1,0,0,Multiple
9201,2022-03-12,HO,577,PREG,870,,,2023-10-17,2023-02-10,335,3,2,2022-06-23,2022-08-23,,,1,2022-03-23,,,,,,,,3,1,1,0,0,Multiple
9201,2022-03-12,HO,577,PREG,880,53,,2023-10-17,2023-03-31,384,4,2,2022-06-23,2022-08-23,,,1,2022-03-23,,,,,,,,3,1,1,0,0,Multiple
9201,2022-03-12,HO,577,PREG,1190,,,2023-10-17,2023-10-17,584,5,2,2022-06-23,2022-08-23,,,1,2022-03-23,,,,,,,,3,1,1,0,0,Multiple
9202,2022-03-12,HO,481,PREG,231,,,2023-07-13,2022-06-13,93,1,4,2022-05-10,2022-05-27,2022-06-25,2022-09-20,1,2022-03-21,,,,,,1,2022-03-27,6,1,1,1,0,Multiple
9202,2022-03-12,HO,481,PREG,305,43,,2023-07-13,2022-09-16,188,2,4,2022-05-10,2022-05-27,2022-06-25,2022-09-20,1,2022-03-21,,,,,,1,2022-03-27,6,1,1,1,0,Multiple
9202,2022-03-12,HO,481,PREG,780,52,,2023-07-13,2023-03-31,384,3,4,2022-05-10,2022-05-27,2022-06-25,2022-09-20,1,2022-03-21,,,,,,1,2022-03-27,6,1,1,1,0,Multiple
9202,2022-03-12,HO,481,PREG,990,,,2023-07-13,2023-07-13,488,4,4,2022-05-10,2022-05-27,2022-06-25,2022-09-20,1,2022-03-21,,,,,,1,2022-03-27,6,1,1,1,0,Multiple
9203,2022-03-12,HO,481,PREG,220,,,2023-07-13,2022-06-13,93,1,1,2022-07-07,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9203,2022-03-12,HO,481,PREG,468,46,,2023-07-13,2022-09-28,200,2,1,2022-07-07,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9203,2022-03-12,HO,481,PREG,850,53,,2023-07-13,2023-03-31,384,3,1,2022-07-07,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9203,2022-03-12,HO,481,PREG,1030,,,2023-07-13,2023-07-13,488,4,1,2022-07-07,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9204,2022-03-13,HO,502,PREG,240,,,2023-08-03,2022-06-13,92,1,,,,,,1,2022-03-25,,,,,,,,1,0,1,0,0,Diarrhea
9204,2022-03-13,HO,502,PREG,388,45,,2023-08-03,2022-09-13,184,2,,,,,,1,2022-03-25,,,,,,,,1,0,1,0,0,Diarrhea
9204,2022-03-13,HO,502,PREG,760,52,,2023-08-03,2023-03-31,383,3,,,,,,1,2022-03-25,,,,,,,,1,0,1,0,0,Diarrhea
9204,2022-03-13,HO,502,PREG,960,,,2023-08-03,2023-08-03,508,4,,,,,,1,2022-03-25,,,,,,,,1,0,1,0,0,Diarrhea
9205,2022-03-14,HJ,481,PREG,236,,,2023-07-13,2022-06-13,91,1,,,,,,1,2022-03-24,,,,,,,,1,0,1,0,0,Diarrhea
9205,2022-03-14,HJ,481,PREG,466,47,,2023-07-13,2022-09-19,189,2,,,,,,1,2022-03-24,,,,,,,,1,0,1,0,0,Diarrhea
9205,2022-03-14,HJ,481,PREG,860,53,,2023-07-13,2023-03-31,382,3,,,,,,1,2022-03-24,,,,,,,,1,0,1,0,0,Diarrhea
9205,2022-03-14,HJ,481,PREG,1010,,,2023-07-13,2023-07-13,486,4,,,,,,1,2022-03-24,,,,,,,,1,0,1,0,0,Diarrhea
9206,2022-03-14,HO,612,PREG,220,,,2023-11-21,2022-06-13,91,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9206,2022-03-14,HO,612,PREG,402,46,,2023-11-21,2022-09-19,189,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9206,2022-03-14,HO,612,PREG,850,5,,2023-11-21,2023-03-31,382,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9206,2022-03-14,HO,612,PREG,1240,,,2023-11-21,2023-11-21,617,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9207,2022-03-14,HO,481,PREG,216,,,2023-07-13,2022-06-13,91,1,3,2022-04-11,2022-05-06,2022-06-18,,1,2022-03-24,,,,,,,,4,1,1,0,0,Multiple
9207,2022-03-14,HO,481,PREG,441,47,,2023-07-13,2022-10-06,206,2,3,2022-04-11,2022-05-06,2022-06-18,,1,2022-03-24,,,,,,,,4,1,1,0,0,Multiple
9207,2022-03-14,HO,481,PREG,860,53,,2023-07-13,2023-03-31,382,3,3,2022-04-11,2022-05-06,2022-06-18,,1,2022-03-24,,,,,,,,4,1,1,0,0,Multiple
9207,2022-03-14,HO,481,PREG,960,,,2023-07-13,2023-07-13,486,4,3,2022-04-11,2022-05-06,2022-06-18,,1,2022-03-24,,,,,,,,4,1,1,0,0,Multiple
9208,2022-03-15,HO,612,PREG,224,,,2023-11-21,2022-06-13,90,1,2,2022-06-04,2022-06-26,,,1,2022-03-24,,,,,,,,3,1,1,0,0,Multiple
9208,2022-03-15,HO,612,PREG,366,45,,2023-11-21,2022-09-19,188,2,2,2022-06-04,2022-06-26,,,1,2022-03-24,,,,,,,,3,1,1,0,0,Multiple
9208,2022-03-15,HO,612,PREG,830,53,,2023-11-21,2023-05-26,437,3,2,2022-06-04,2022-06-26,,,1,2022-03-24,,,,,,,,3,1,1,0,0,Multiple
9208,2022-03-15,HO,612,PREG,1040,,,2023-11-21,2023-11-21,616,4,2,2022-06-04,2022-06-26,,,1,2022-03-24,,,,,,,,3,1,1,0,0,Multiple
9209,2022-03-15,HJ,502,PREG,222,,,2023-08-03,2022-06-13,90,1,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9209,2022-03-15,HJ,502,PREG,487,48,,2023-08-03,2022-09-19,188,2,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9209,2022-03-15,HJ,502,PREG,890,53,,2023-08-03,2023-03-31,381,3,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9209,2022-03-15,HJ,502,PREG,1000,,,2023-08-03,2023-08-03,506,4,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9210,2022-03-15,HO,481,PREG,214,,,2023-07-13,2022-06-13,90,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9210,2022-03-15,HO,481,PREG,418,46,,2023-07-13,2022-09-16,185,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9210,2022-03-15,HO,481,PREG,780,52,,2023-07-13,2023-03-31,381,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9210,2022-03-15,HO,481,PREG,950,,,2023-07-13,2023-07-13,485,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9211,2022-03-15,HO,502,PREG,212,,,2023-08-03,2022-06-13,90,1,,,,,,,,,1,2022-05-25,,,,,1,0,0,0,1,Ear
9211,2022-03-15,HO,502,PREG,407,46,,2023-08-03,2022-09-16,185,2,,,,,,,,,1,2022-05-25,,,,,1,0,0,0,1,Ear
9211,2022-03-15,HO,502,PREG,820,53,,2023-08-03,2023-03-31,381,3,,,,,,,,,1,2022-05-25,,,,,1,0,0,0,1,Ear
9211,2022-03-15,HO,502,PREG,950,,,2023-08-03,2023-08-03,506,4,,,,,,,,,1,2022-05-25,,,,,1,0,0,0,1,Ear
9212,2022-03-16,HJ,481,PREG,222,,,2023-07-13,2022-06-13,89,1,,,,,,1,2022-03-28,,,,,,1,2022-03-28,2,0,1,1,0,Multiple
9212,2022-03-16,HJ,481,PREG,383,45,,2023-07-13,2022-09-19,187,2,,,,,,1,2022-03-28,,,,,,1,2022-03-28,2,0,1,1,0,Multiple
9212,2022-03-16,HJ,481,PREG,790,52,,2023-07-13,2023-03-31,380,3,,,,,,1,2022-03-28,,,,,,1,2022-03-28,2,0,1,1,0,Multiple
9212,2022-03-16,HJ,481,PREG,950,,,2023-07-13,2023-07-13,484,4,,,,,,1,2022-03-28,,,,,,1,2022-03-28,2,0,1,1,0,Multiple
9213,2022-03-16,HO,,SLD/DIE,,,,,2022-06-16,92,1,1,2022-06-13,,,,1,2022-04-01,,,,,,,,2,1,1,0,0,Multiple
9214,2022-03-17,HJ,495,PREG,200,,,2023-08-03,2022-06-16,91,1,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9214,2022-03-17,HJ,495,PREG,402,44,,2023-08-03,2022-09-13,180,2,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9214,2022-03-17,HJ,495,PREG,810,53,,2023-08-03,2023-03-31,379,3,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9214,2022-03-17,HJ,495,PREG,970,,,2023-08-03,2023-08-03,504,4,,,,,,1,2022-03-27,,,,,,,,1,0,1,0,0,Diarrhea
9215,2022-03-18,HO,544,PREG,196,,,2023-09-21,2022-06-16,90,1,2,2022-06-29,2022-07-13,,,1,2022-03-30,,1,2022-06-03,,,,,4,1,1,0,1,Multiple
9215,2022-03-18,HO,544,PREG,416,46,,2023-09-21,2022-09-15,181,2,2,2022-06-29,2022-07-13,,,1,2022-03-30,,1,2022-06-03,,,,,4,1,1,0,1,Multiple
9215,2022-03-18,HO,544,PREG,860,53,,2023-09-21,2023-03-31,378,3,2,2022-06-29,2022-07-13,,,1,2022-03-30,,1,2022-06-03,,,,,4,1,1,0,1,Multiple
9215,2022-03-18,HO,544,PREG,1110,,,2023-09-21,2023-09-05,536,4,2,2022-06-29,2022-07-13,,,1,2022-03-30,,1,2022-06-03,,,,,4,1,1,0,1,Multiple
9216,2022-03-19,HJ,474,PREG,209,,,2023-07-13,2022-06-19,92,1,3,2022-05-18,2022-07-13,2022-09-03,,,,,,,,,,,3,1,0,0,0,Pneumonia
9216,2022-03-19,HJ,474,PREG,349,44,,2023-07-13,2022-09-16,181,2,3,2022-05-18,2022-07-13,2022-09-03,,,,,,,,,,,3,1,0,0,0,Pneumonia
9216,2022-03-19,HJ,474,PREG,820,52,,2023-07-13,2023-04-07,384,3,3,2022-05-18,2022-07-13,2022-09-03,,,,,,,,,,,3,1,0,0,0,Pneumonia
9216,2022-03-19,HJ,474,PREG,920,,,2023-07-13,2023-07-13,481,4,3,2022-05-18,2022-07-13,2022-09-03,,,,,,,,,,,3,1,0,0,0,Pneumonia
9217,2022-03-19,HO,474,PREG,213,,,2023-07-13,2022-06-19,92,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9217,2022-03-19,HO,474,PREG,463,47,,2023-07-13,2022-10-06,201,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9217,2022-03-19,HO,474,PREG,860,53,,2023-07-13,2023-04-07,384,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9217,2022-03-19,HO,474,PREG,970,,,2023-07-13,2023-07-13,481,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9218,2022-03-19,HO,474,PREG,196,,,2023-07-13,2022-06-16,89,1,1,2022-05-23,,,,1,2022-04-12,,,,,,,,2,1,1,0,0,Multiple
9218,2022-03-19,HO,474,PREG,340,42,,2023-07-13,2022-09-15,180,2,1,2022-05-23,,,,1,2022-04-12,,,,,,,,2,1,1,0,0,Multiple
9218,2022-03-19,HO,474,PREG,800,52,,2023-07-13,2023-04-07,384,3,1,2022-05-23,,,,1,2022-04-12,,,,,,,,2,1,1,0,0,Multiple
9218,2022-03-19,HO,474,PREG,840,,,2023-07-13,2023-07-13,481,4,1,2022-05-23,,,,1,2022-04-12,,,,,,,,2,1,1,0,0,Multiple
9219,2022-03-19,HO,495,PREG,200,,,2023-08-03,2022-06-19,92,1,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9219,2022-03-19,HO,495,PREG,410,46,,2023-08-03,2022-09-16,181,2,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9219,2022-03-19,HO,495,PREG,900,54,,2023-08-03,2023-04-07,384,3,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9219,2022-03-19,HO,495,PREG,1130,,,2023-08-03,2023-08-03,502,4,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9220,2022-03-20,HO,474,PREG,214,,,2023-07-13,2022-06-19,91,1,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9220,2022-03-20,HO,474,PREG,455,47,,2023-07-13,2022-09-19,183,2,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9220,2022-03-20,HO,474,PREG,920,53,,2023-07-13,2023-04-07,383,3,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9220,2022-03-20,HO,474,PREG,1110,,,2023-07-13,2023-07-13,480,4,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9221,2022-03-20,HO,474,PREG,200,,,2023-07-13,2022-06-16,88,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9221,2022-03-20,HO,474,PREG,374,43,,2023-07-13,2022-09-05,169,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9221,2022-03-20,HO,474,PREG,800,52,,2023-07-13,2023-04-07,383,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9221,2022-03-20,HO,474,PREG,940,,,2023-07-13,2023-07-13,480,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9222,2022-03-20,HO,495,PREG,213,,,2023-08-03,2022-06-19,91,1,,,,,,1,2022-03-29,,,,,,,,1,0,1,0,0,Diarrhea
9222,2022-03-20,HO,495,PREG,496,46,,2023-08-03,2022-09-27,191,2,,,,,,1,2022-03-29,,,,,,,,1,0,1,0,0,Diarrhea
9222,2022-03-20,HO,495,PREG,810,52,,2023-08-03,2023-04-07,383,3,,,,,,1,2022-03-29,,,,,,,,1,0,1,0,0,Diarrhea
9222,2022-03-20,HO,495,PREG,940,,,2023-08-03,2023-08-03,501,4,,,,,,1,2022-03-29,,,,,,,,1,0,1,0,0,Diarrhea
9224,2022-03-21,HO,,SLD/DIE,228,,,,2022-06-16,87,1,,,,,,1,2022-04-02,,,,,,,,1,0,1,0,0,Diarrhea
9224,2022-03-21,HO,,SLD/DIE,480,46,,,2022-09-15,178,2,,,,,,1,2022-04-02,,,,,,,,1,0,1,0,0,Diarrhea
9224,2022-03-21,HO,,SLD/DIE,950,54,,,2023-04-07,382,3,,,,,,1,2022-04-02,,,,,,,,1,0,1,0,0,Diarrhea
9224,2022-03-21,HO,,SLD/DIE,1190,,,,2023-08-17,514,4,,,,,,1,2022-04-02,,,,,,,,1,0,1,0,0,Diarrhea
9225,2022-03-21,HJ,474,PREG,210,,,2023-07-13,2022-06-16,87,1,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9225,2022-03-21,HJ,474,PREG,415,46,,2023-07-13,2022-09-13,176,2,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9225,2022-03-21,HJ,474,PREG,860,53,,2023-07-13,2023-04-07,382,3,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9225,2022-03-21,HJ,474,PREG,1010,,,2023-07-13,2023-07-13,479,4,,,,,,1,2022-03-31,,,,,,,,1,0,1,0,0,Diarrhea
9226,2022-03-21,HO,516,PREG,206,,,2023-08-24,2022-06-16,87,1,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9226,2022-03-21,HO,516,PREG,292,40,,2023-08-24,2022-09-05,168,2,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9226,2022-03-21,HO,516,PREG,700,52,,2023-08-24,2023-04-07,382,3,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9226,2022-03-21,HO,516,PREG,940,,,2023-08-24,2023-08-24,521,4,1,2022-08-23,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9227,2022-03-22,HO,,SLD/DIE,210,,,,2022-06-19,89,1,1,2022-04-19,,,,1,2022-03-31,,,,,,,,2,1,1,0,0,Multiple
9227,2022-03-22,HO,,SLD/DIE,470,47,,,2022-09-27,189,2,1,2022-04-19,,,,1,2022-03-31,,,,,,,,2,1,1,0,0,Multiple
9227,2022-03-22,HO,,SLD/DIE,850,53,,,2023-04-07,381,3,1,2022-04-19,,,,1,2022-03-31,,,,,,,,2,1,1,0,0,Multiple
9227,2022-03-22,HO,,SLD/DIE,950,,,,2023-07-27,492,4,1,2022-04-19,,,,1,2022-03-31,,,,,,,,2,1,1,0,0,Multiple
9228,2022-03-23,HO,,SLD/DIE,200,,,,2022-06-16,85,1,1,2022-06-27,,,,1,2022-03-30,,2,2022-06-14,2022-06-21,,,,4,1,1,0,1,Multiple
9229,2022-03-24,HJ,537,PREG,211,,,2023-09-21,2022-06-24,92,1,1,2022-08-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9229,2022-03-24,HJ,537,PREG,366,45,,2023-09-21,2022-09-21,181,2,1,2022-08-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9229,2022-03-24,HJ,537,PREG,800,52,,2023-09-21,2023-04-14,386,3,1,2022-08-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9229,2022-03-24,HJ,537,PREG,1050,,,2023-09-21,2023-09-05,530,4,1,2022-08-04,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9230,2022-03-24,HO,488,PREG,225,,,2023-08-03,2022-06-24,92,1,2,2022-07-13,2022-08-30,,,,,,1,2022-06-02,,,,,3,1,0,0,1,Multiple
9230,2022-03-24,HO,488,PREG,354,45,,2023-08-03,2022-09-21,181,2,2,2022-07-13,2022-08-30,,,,,,1,2022-06-02,,,,,3,1,0,0,1,Multiple
9230,2022-03-24,HO,488,PREG,780,52,,2023-08-03,2023-04-07,379,3,2,2022-07-13,2022-08-30,,,,,,1,2022-06-02,,,,,3,1,0,0,1,Multiple
9230,2022-03-24,HO,488,PREG,890,,,2023-08-03,2023-08-03,497,4,2,2022-07-13,2022-08-30,,,,,,1,2022-06-02,,,,,3,1,0,0,1,Multiple
9231,2022-03-25,HJ,488,PREG,251,,,2023-08-03,2022-06-24,91,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9231,2022-03-25,HJ,488,PREG,422,46,,2023-08-03,2022-09-28,187,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9231,2022-03-25,HJ,488,PREG,860,52,,2023-08-03,2023-04-07,378,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9231,2022-03-25,HJ,488,PREG,1030,,,2023-08-03,2023-08-03,496,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9232,2022-03-25,HO,467,PREG,225,,,2023-07-13,2022-06-24,91,1,,,,,,,,,,,,,1,2022-04-29,1,0,0,1,0,Navel
9232,2022-03-25,HO,467,PREG,430,44,,2023-07-13,2022-09-21,180,2,,,,,,,,,,,,,1,2022-04-29,1,0,0,1,0,Navel
9232,2022-03-25,HO,467,PREG,900,53,,2023-07-13,2023-04-07,378,3,,,,,,,,,,,,,1,2022-04-29,1,0,0,1,0,Navel
9232,2022-03-25,HO,467,PREG,1040,,,2023-07-13,2023-07-13,475,4,,,,,,,,,,,,,1,2022-04-29,1,0,0,1,0,Navel
9233,2022-03-25,HJ,537,PREG,190,,,2023-09-21,2022-06-24,91,1,2,2022-05-16,2022-08-14,,,1,2022-04-09,,,,,,,,3,1,1,0,0,Multiple
9233,2022-03-25,HJ,537,PREG,266,40,,2023-09-21,2022-08-22,150,2,2,2022-05-16,2022-08-14,,,1,2022-04-09,,,,,,,,3,1,1,0,0,Multiple
9233,2022-03-25,HJ,537,PREG,750,52,,2023-09-21,2023-04-07,378,3,2,2022-05-16,2022-08-14,,,1,2022-04-09,,,,,,,,3,1,1,0,0,Multiple
9233,2022-03-25,HJ,537,PREG,950,,,2023-09-21,2023-09-05,529,4,2,2022-05-16,2022-08-14,,,1,2022-04-09,,,,,,,,3,1,1,0,0,Multiple
9234,2022-03-26,HO,509,PREG,251,,,2023-08-24,2022-06-24,90,1,1,2022-08-24,,,,1,2022-04-28,,,,,,,,2,1,1,0,0,Multiple
9234,2022-03-26,HO,509,PREG,406,43,,2023-08-24,2022-09-21,179,2,1,2022-08-24,,,,1,2022-04-28,,,,,,,,2,1,1,0,0,Multiple
9234,2022-03-26,HO,509,PREG,880,53,,2023-08-24,2023-04-14,384,3,1,2022-08-24,,,,1,2022-04-28,,,,,,,,2,1,1,0,0,Multiple
9234,2022-03-26,HO,509,PREG,1080,,,2023-08-24,2023-08-24,516,4,1,2022-08-24,,,,1,2022-04-28,,,,,,,,2,1,1,0,0,Multiple
9235,2022-03-29,HO,509,PREG,210,,,2023-08-24,2022-06-24,87,1,1,2022-07-25,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9235,2022-03-29,HO,509,PREG,358,43,,2023-08-24,2022-09-21,176,2,1,2022-07-25,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9235,2022-03-29,HO,509,PREG,880,53,,2023-08-24,2023-04-14,381,3,1,2022-07-25,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9235,2022-03-29,HO,509,PREG,1110,,,2023-08-24,2023-08-24,513,4,1,2022-07-25,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9236,2022-03-29,HO,488,PREG,184,,,2023-08-03,2022-06-24,87,1,,,,,,1,2022-04-07,,,,,,,,1,0,1,0,0,Diarrhea
9236,2022-03-29,HO,488,PREG,333,43,,2023-08-03,2022-09-21,176,2,,,,,,1,2022-04-07,,,,,,,,1,0,1,0,0,Diarrhea
9236,2022-03-29,HO,488,PREG,770,52,,2023-08-03,2023-04-14,381,3,,,,,,1,2022-04-07,,,,,,,,1,0,1,0,0,Diarrhea
9236,2022-03-29,HO,488,PREG,1000,,,2023-08-03,2023-08-03,492,4,,,,,,1,2022-04-07,,,,,,,,1,0,1,0,0,Diarrhea
9237,2022-03-30,Other,,SLD/DIE,215,,,,2022-06-24,86,1,,,,,,1,2022-04-06,,,,,,,,1,0,1,0,0,Diarrhea
9237,2022-03-30,Other,,SLD/DIE,360,44,,,2022-09-21,175,2,,,,,,1,2022-04-06,,,,,,,,1,0,1,0,0,Diarrhea
9237,2022-03-30,Other,,SLD/DIE,830,53,,,2023-04-28,394,3,,,,,,1,2022-04-06,,,,,,,,1,0,1,0,0,Diarrhea
9237,2022-03-30,Other,,SLD/DIE,1100,,,,2023-10-19,568,4,,,,,,1,2022-04-06,,,,,,,,1,0,1,0,0,Diarrhea
9238,2022-03-30,HO,488,PREG,212,,,2023-08-03,2022-06-24,86,1,2,2022-05-30,2022-07-20,,,1,2022-04-08,,,,,,,,3,1,1,0,0,Multiple
9238,2022-03-30,HO,488,PREG,407,46,,2023-08-03,2022-09-21,175,2,2,2022-05-30,2022-07-20,,,1,2022-04-08,,,,,,,,3,1,1,0,0,Multiple
9238,2022-03-30,HO,488,PREG,890,54,,2023-08-03,2023-04-14,380,3,2,2022-05-30,2022-07-20,,,1,2022-04-08,,,,,,,,3,1,1,0,0,Multiple
9238,2022-03-30,HO,488,PREG,1060,,,2023-08-03,2023-08-03,491,4,2,2022-05-30,2022-07-20,,,1,2022-04-08,,,,,,,,3,1,1,0,0,Multiple
9239,2022-03-30,HO,,SLD/DIE,198,,,,2022-06-28,90,1,2,2022-06-13,2022-07-18,,,,,,,,,,,,2,1,0,0,0,Pneumonia
9240,2022-03-30,HJ,591,PREG,190,,,2023-11-21,2022-06-28,90,1,2,2022-06-14,2022-07-22,,,1,2022-04-19,,,,,,,,3,1,1,0,0,Multiple
9240,2022-03-30,HJ,591,PREG,311,43,,2023-11-21,2022-09-28,182,2,2,2022-06-14,2022-07-22,,,1,2022-04-19,,,,,,,,3,1,1,0,0,Multiple
9240,2022-03-30,HJ,591,PREG,830,53,,2023-11-21,2023-04-14,380,3,2,2022-06-14,2022-07-22,,,1,2022-04-19,,,,,,,,3,1,1,0,0,Multiple
9240,2022-03-30,HJ,591,PREG,1060,,,2023-11-21,2023-11-21,601,4,2,2022-06-14,2022-07-22,,,1,2022-04-19,,,,,,,,3,1,1,0,0,Multiple
9241,2022-03-30,HO,481,PREG,211,,,2023-08-03,2022-06-28,90,1,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9241,2022-03-30,HO,481,PREG,440,45,,2023-08-03,2022-09-28,182,2,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9241,2022-03-30,HO,481,PREG,910,53,,2023-08-03,2023-04-14,380,3,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9241,2022-03-30,HO,481,PREG,1090,,,2023-08-03,2023-08-03,491,4,,,,,,,,,,,,,,,,0,0,0,0,Healthy
9243,2022-03-31,HO,502,PREG,215,,,2023-08-24,2022-06-28,89,1,1,2022-07-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9243,2022-03-31,HO,502,PREG,422,46,,2023-08-24,2022-09-28,181,2,1,2022-07-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9243,2022-03-31,HO,502,PREG,980,,,2023-08-24,2023-08-24,511,3,1,2022-07-06,,,,,,,,,,,,,1,1,0,0,0,Pneumonia
9245,2022-04-01,HO,481,PREG,207,,,2023-08-03,2022-06-28,88,1,2,2022-05-26,2022-08-09,,,,,,,,,,,,2,1,0,0,0,Pneumonia
