id,breed,birth_date,rpro,birth_weight,first_weight,last_weight,days_at_grower,last_measure_age,first_measure_age,go_home_date,total_gain_grower,days_since_first,avg_gain_grower,total_gain_birth,average_gain_birth
9054,HO,2022-01-03,PREG,,215,1020,509,513,86,2023-06-01,805,427,1.88524590163934,,
9055,HJ,2022-01-03,PREG,,215,1090,530,535,86,2023-06-22,875,449,1.94877505567929,,
9056,HO,2022-01-04,PREG,,180,1060,509,512,85,2023-06-01,880,427,2.06088992974239,,
9057,HO,2022-01-04,PREG,,210,1090,551,555,85,2023-07-13,880,470,1.87234042553192,,
9058,HO,2022-01-05,PREG,,220,1110,502,503,84,2023-05-25,890,419,2.12410501193317,,
9059,HJ,2022-01-05,PREG,,220,1040,537,540,84,2023-06-29,820,456,1.79824561403509,,
9060,HO,2022-01-06,PREG,,180,1170,551,553,83,2023-07-13,990,470,2.1063829787234,,
9061,HO,2022-01-06,PREG,,219,1090,572,574,83,2023-08-03,871,491,1.77393075356415,,
9062,HO,2022-01-07,PREG,,250,1170,497,509,94,2023-06-01,920,415,2.21686746987952,,
9063,HO,2022-01-07,PREG,,236,1110,518,531,94,2023-06-22,874,437,2,,
9064,HO,2022-01-07,PREG,,215,1040,490,501,94,2023-05-25,825,407,2.02702702702703,,
9065,HO,2022-01-07,PREG,,236,1090,525,538,94,2023-06-29,854,444,1.92342342342342,,
9066,HJ,2022-01-07,PREG,,236,1090,497,509,94,2023-06-01,854,415,2.0578313253012,,
9067,HO,2022-01-08,PREG,,216,1170,518,530,93,2023-06-22,954,437,2.18306636155606,,
9068,HO,2022-01-08,PREG,,243,1000,497,508,93,2023-06-01,757,415,1.82409638554217,,
9069,HJ,2022-01-09,PREG,,222,980,525,536,92,2023-06-29,758,444,1.70720720720721,,
9070,HO,2022-01-09,SLD/DIE,,227,940,,383,92,,713,291,2.45017182130584,,
9071,HO,2022-01-10,PREG,,216,1090,497,506,91,2023-06-01,874,415,2.10602409638554,,
9072,HJ,2022-01-10,PREG,,193,990,497,506,91,2023-06-01,797,415,1.92048192771084,,
9073,HO,2022-01-10,PREG,,216,1080,539,549,91,2023-07-13,864,458,1.88646288209607,,
9074,HO,2022-01-18,PREG,,230,1090,516,527,97,2023-06-29,860,430,2,,
9075,HO,2022-01-11,PREG,,215,1120,497,505,90,2023-06-01,905,415,2.18072289156627,,
9076,HJ,2022-01-11,PREG,,212,1110,497,505,90,2023-06-01,898,415,2.16385542168675,,
9077,HJ,2022-01-12,PREG,,228,1090,497,504,89,2023-06-01,862,415,2.07710843373494,,
9078,HJ,2022-01-12,PREG,,212,1000,518,526,89,2023-06-22,788,437,1.80320366132723,,
9079,HO,2022-01-13,PREG,,255,1210,560,567,88,2023-08-03,955,479,1.9937369519833,,
9080,HJ,2022-01-13,PREG,,221,1080,560,567,88,2023-08-03,859,479,1.79331941544885,,
9081,HO,2022-01-14,PREG,,228,1060,497,502,87,2023-06-01,832,415,2.00481927710843,,
9082,HJ,2022-01-14,PREG,,232,980,525,531,87,2023-06-29,748,444,1.68468468468468,,
9083,HJ,2022-01-14,PREG,,236,1160,497,502,87,2023-06-01,924,415,2.22650602409639,,
9084,HO,2022-01-15,PREG,,249,1200,560,565,86,2023-08-03,951,479,1.98538622129436,,
9085,HO,2022-01-15,PREG,,249,1120,497,501,86,2023-06-01,871,415,2.09879518072289,,
9087,HO,2022-01-16,PREG,,224,1040,539,543,85,2023-07-13,816,458,1.78165938864629,,
9088,HO,2022-01-17,PREG,,214,1130,497,499,84,2023-06-01,916,415,2.20722891566265,,
9089,HO,2022-01-17,PREG,,190,1040,497,499,84,2023-06-01,850,415,2.04819277108434,,
9090,HJ,2022-01-17,PREG,,210,1000,497,499,84,2023-06-01,790,415,1.90361445783133,,
9091,HJ,2022-01-17,PREG,,211,960,518,521,84,2023-06-22,749,437,1.71395881006865,,
9093,HO,2022-01-18,PREG,,214,1160,488,498,97,2023-06-01,946,401,2.35910224438903,,
9096,HO,2022-01-21,PREG,,237,1160,530,538,94,2023-07-13,923,444,2.07882882882883,,
9097,HJ,2022-01-21,PREG,,217,1030,516,524,94,2023-06-29,813,430,1.8906976744186,,
9098,HJ,2022-01-21,PREG,,228,1210,551,559,94,2023-08-03,982,465,2.11182795698925,,
9099,HO,2022-01-22,PREG,,229,1160,509,516,93,2023-06-22,931,423,2.20094562647754,,
9100,HO,2022-01-22,PREG,,228,1090,488,494,93,2023-06-01,862,401,2.14962593516209,,
9101,HJ,2022-01-23,PREG,,206,1000,516,522,92,2023-06-29,794,430,1.84651162790698,,
9102,HJ,2022-01-23,SLD/DIE,,199,1000,,501,92,,801,409,1.95843520782396,,
9103,HO,2022-01-23,PREG,,214,1080,516,522,92,2023-06-29,866,430,2.01395348837209,,
9104,HO,2022-01-23,PREG,,238,1060,488,493,92,2023-06-01,822,401,2.0498753117207,,
9105,HJ,2022-01-24,SLD/DIE,,198,1020,516,521,91,2023-06-29,822,430,1.91162790697674,,
9106,HO,2022-01-24,PREG,,204,1190,551,556,91,2023-08-03,986,465,2.12043010752688,,
9107,HO,2022-01-25,PREG,,220,1010,516,520,90,2023-06-29,790,430,1.83720930232558,,
9108,HJ,2022-01-25,PREG,,204,1010,516,520,90,2023-06-29,806,430,1.87441860465116,,
9109,HO,2022-01-27,PREG,,226,1050,488,488,88,2023-06-01,824,400,2.06,,
9110,HO,2022-01-27,SLD/DIE,,227,399,,186,88,,172,98,1.75510204081633,,
9111,HO,2022-01-28,PREG,,243,1150,509,510,87,2023-06-22,907,423,2.14420803782506,,
9112,HO,2022-01-28,PREG,,226,980,502,510,95,2023-06-22,754,415,1.81686746987952,,
9113,HO,2022-01-28,PREG,,400,910,502,510,179,2023-06-22,510,331,1.54078549848943,,
9114,HO,2022-01-28,SLD/DIE,,207,1000,,531,96,,793,435,1.82298850574713,,
9115,HJ,2022-01-28,PREG,,245,940,502,510,96,2023-06-22,695,414,1.67874396135266,,
9116,HJ,2022-01-29,PREG,,218,990,502,509,95,2023-06-22,772,414,1.86473429951691,,
9117,HO,2022-01-29,SLD/DIE,,207,1050,,516,95,,843,421,2.00237529691211,,
9118,HO,2022-01-29,PREG,,207,1130,509,516,95,2023-06-29,923,421,2.19239904988124,,
9119,HO,2022-01-30,PREG,,209,1170,502,508,94,2023-06-22,961,414,2.32125603864734,,
9120,HO,2022-01-30,PREG,,211,990,502,508,93,2023-06-22,779,415,1.87710843373494,,
9121,HO,2022-02-01,PREG,,228,1180,523,527,92,2023-07-13,952,435,2.18850574712644,,
9122,HO,2022-02-01,PREG,,408,970,523,527,175,2023-07-13,562,352,1.59659090909091,,
9123,HJ,2022-02-01,SLD/DIE,,205,870,502,506,92,2023-06-22,665,414,1.60628019323672,,
9124,HO,2022-02-01,PREG,,208,1070,502,506,92,2023-06-22,862,414,2.08212560386473,,
9125,HO,2022-02-02,PREG,,211,980,502,505,91,2023-06-22,769,414,1.85748792270531,,
9126,HO,2022-02-02,PREG,,215,1060,509,512,90,2023-06-29,845,422,2.00236966824645,,
9127,HO,2022-02-02,SLD/DIE,,225,900,,491,90,,675,401,1.68329177057357,,
9128,HO,2022-02-02,PREG,,221,1050,502,505,91,2023-06-22,829,414,2.0024154589372,,
9129,HJ,2022-02-02,PREG,,208,980,502,505,91,2023-06-22,772,414,1.86473429951691,,
9130,HJ,2022-02-02,SLD/DIE,,205,205,,91,91,,0,0,,,
9131,HO,2022-02-03,PREG,,220,1070,502,504,90,2023-06-22,850,414,2.05314009661836,,
9132,HO,2022-02-03,PREG,,250,1330,502,511,96,2023-06-29,1080,415,2.60240963855422,,
9133,HO,2022-02-04,PREG,,250,1160,537,545,95,2023-08-03,910,450,2.02222222222222,,
9134,HO,2022-02-04,PREG,,241,870,495,503,95,2023-06-22,629,408,1.54166666666667,,
9135,HO,2022-02-04,PREG,,245,1170,516,524,95,2023-07-13,925,429,2.15617715617716,,
9136,HO,2022-02-04,PREG,,243,1030,495,503,95,2023-06-22,787,408,1.92892156862745,,
9137,HJ,2022-02-05,SLD/DIE,,226,490,,201,94,,264,107,2.46728971962617,,
9138,HO,2022-02-06,SLD/DIE,,241,860,,487,93,,619,394,1.57106598984772,,
9139,HO,2022-02-06,SLD/DIE,,242,242,,93,93,,0,0,,,
9140,HJ,2022-02-06,PREG,,234,980,495,501,93,2023-06-22,746,408,1.82843137254902,,
9141,HJ,2022-02-06,PREG,,247,840,495,501,93,2023-06-22,593,408,1.45343137254902,,
9142,HO,2022-02-08,PREG,,238,980,495,499,91,2023-06-22,742,408,1.81862745098039,,
9143,HO,2022-02-08,PREG,,241,1020,537,541,91,2023-08-03,779,450,1.73111111111111,,
9144,HJ,2022-02-08,PREG,,240,980,502,506,91,2023-06-29,740,415,1.78313253012048,,
9145,HJ,2022-02-09,PREG,,256,1060,537,540,90,2023-08-03,804,450,1.78666666666667,,
9146,HJ,2022-02-09,PREG,,229,970,502,505,90,2023-06-29,741,415,1.7855421686747,,
9147,HO,2022-02-11,PREG,,237,1100,495,496,88,2023-06-22,863,408,2.11519607843137,,
9148,HJ,2022-02-10,PREG,,124,870,495,504,95,2023-06-29,746,409,1.8239608801956,,
9149,HO,2022-02-11,PREG,,202,1060,495,503,94,2023-06-29,858,409,2.09779951100245,,
9150,HO,2022-02-11,PREG,,211,1070,488,496,94,2023-06-22,859,402,2.13681592039801,,
9151,HO,2022-02-11,PREG,,251,1050,551,559,94,2023-08-24,799,465,1.71827956989247,,
9152,HO,2022-02-11,PREG,,226,1070,495,503,94,2023-06-29,844,409,2.06356968215159,,
9153,HO,2022-02-12,SLD/DIE,,230,430,,228,93,,200,135,1.48148148148148,,
9154,HO,2022-02-12,PREG,,214,1040,509,516,93,2023-07-13,826,423,1.95271867612293,,
9155,HJ,2022-02-12,PREG,,232,970,551,558,93,2023-08-24,738,465,1.58709677419355,,
9156,HO,2022-02-13,PREG,,234,1180,495,501,92,2023-06-29,946,409,2.31295843520782,,
9157,HO,2022-02-13,PREG,,233,1120,495,501,92,2023-06-29,887,409,2.16870415647922,,
9158,HO,2022-02-14,PREG,,215,1140,495,500,91,2023-06-29,925,409,2.26161369193154,,
9160,HO,2022-02-14,PREG,,215,1180,509,514,91,2023-07-13,965,423,2.28132387706856,,
9161,HO,2022-02-15,PREG,,226,1220,530,534,90,2023-08-03,994,444,2.23873873873874,,
9162,HO,2022-02-15,PREG,,220,1070,488,492,90,2023-06-22,850,402,2.11442786069652,,
9163,HJ,2022-02-16,PREG,,235,1110,499,512,99,2023-07-13,875,413,2.11864406779661,,
9164,HJ,2022-02-16,PREG,,286,880,495,498,89,2023-06-29,594,409,1.45232273838631,,
9165,HO,2022-02-19,PREG,,217,1030,485,495,97,2023-06-29,813,398,2.0427135678392,,
9166,HJ,2022-02-19,PREG,,244,1190,499,509,97,2023-07-13,946,412,2.29611650485437,,
9167,HO,2022-02-19,PREG,,206,1020,520,530,96,2023-08-03,814,434,1.87557603686636,,
9168,HJ,2022-02-20,PREG,,219,1040,499,508,95,2023-07-13,821,413,1.98789346246973,,
9169,HO,2022-02-21,PREG,,230,1040,499,507,94,2023-07-13,810,413,1.96125907990315,,
9170,HO,2022-02-21,PREG,,214,1080,520,528,95,2023-08-03,866,433,2,,
9171,HO,2022-02-21,SLD/DIE,,247,340,,248,95,,93,153,0.607843137254902,,
9174,HO,2022-02-24,PREG,,214,1020,520,525,91,2023-08-03,806,434,1.85714285714286,,
9175,HJ,2022-02-25,PREG,,210,,,489,91,,,398,,,
9176,HO,2022-02-25,PREG,,219,970,485,489,91,2023-06-29,751,398,1.88693467336683,,
9177,HJ,2022-02-26,PREG,,222,1020,499,502,89,2023-07-13,798,413,1.93220338983051,,
9178,HO,2022-02-26,PREG,,229,1110,499,502,89,2023-07-13,881,413,2.13317191283293,,
9179,HO,2022-02-27,PREG,,216,1070,488,501,98,2023-07-13,854,403,2.11910669975186,,
9180,HO,2022-02-28,PREG,,242,1120,488,500,97,2023-07-13,878,403,2.17866004962779,,
9181,HJ,2022-02-28,PREG,,185,890,474,486,97,2023-06-29,705,389,1.81233933161954,,
9182,HJ,2022-03-02,PREG,,220,960,474,484,95,2023-06-29,740,389,1.90231362467866,,
9183,HJ,2022-03-02,PREG,,214,1120,530,540,95,2023-08-24,906,445,2.03595505617978,,
9184,HO,2022-03-03,SLD/DIE,,232,990,,532,94,,758,438,1.73059360730594,,
9185,HO,2022-03-03,PREG,,216,1160,474,483,94,2023-06-29,944,389,2.426735218509,,
9186,HO,2022-03-04,PREG,,220,1150,474,482,93,2023-06-29,930,389,2.39074550128535,,
9187,HO,2022-03-04,PREG,,222,1110,488,496,93,2023-07-13,888,403,2.20347394540943,,
9188,HO,2022-03-04,PREG,,215,930,488,496,93,2023-07-13,715,403,1.7741935483871,,
9189,HO,2022-03-04,PREG,,222,1220,488,496,93,2023-07-13,998,403,2.47642679900744,,
9190,HJ,2022-03-05,PREG,,222,930,474,481,92,2023-06-29,708,389,1.82005141388175,,
9191,HJ,2022-03-05,PREG,,230,1030,509,516,92,2023-08-03,800,424,1.88679245283019,,
9192,HO,2022-03-05,PREG,,208,1020,488,495,92,2023-07-13,812,403,2.01488833746898,,
9193,HJ,2022-03-06,PREG,,200,1110,530,536,91,2023-08-24,910,445,2.04494382022472,,
9194,HJ,2022-03-07,PREG,,190,1020,509,514,90,2023-08-03,830,424,1.95754716981132,,
9195,HJ,2022-03-07,PREG,,210,970,509,514,90,2023-08-03,760,424,1.79245283018868,,
9196,HJ,2022-03-09,PREG,,223,1020,488,491,88,2023-07-13,797,403,1.97766749379653,,
9197,HO,2022-03-10,SLD/DIE,,225,225,,95,95,,0,0,,,
9198,HO,2022-03-11,SLD/DIE,,223,223,,94,94,,0,0,,,
9199,HJ,2022-03-11,PREG,,223,980,523,531,94,2023-08-24,757,437,1.73226544622426,,
9200,HO,2022-03-11,SLD/DIE,,218,218,,94,94,,0,0,,,
9201,HO,2022-03-12,PREG,,225,1190,577,584,93,2023-10-17,965,491,1.96537678207739,,
9202,HO,2022-03-12,PREG,,231,990,481,488,93,2023-07-13,759,395,1.92151898734177,,
9203,HO,2022-03-12,PREG,,220,1030,481,488,93,2023-07-13,810,395,2.05063291139241,,
9204,HO,2022-03-13,PREG,,240,960,502,508,92,2023-08-03,720,416,1.73076923076923,,
9205,HJ,2022-03-14,PREG,,236,1010,481,486,91,2023-07-13,774,395,1.95949367088608,,
9206,HO,2022-03-14,PREG,,220,1240,612,617,91,2023-11-21,1020,526,1.93916349809886,,
9207,HO,2022-03-14,PREG,,216,960,481,486,91,2023-07-13,744,395,1.88354430379747,,
9208,HO,2022-03-15,PREG,,224,1040,612,616,90,2023-11-21,816,526,1.55133079847909,,
9209,HJ,2022-03-15,PREG,,222,1000,502,506,90,2023-08-03,778,416,1.87019230769231,,
9210,HO,2022-03-15,PREG,,214,950,481,485,90,2023-07-13,736,395,1.86329113924051,,
9211,HO,2022-03-15,PREG,,212,950,502,506,90,2023-08-03,738,416,1.77403846153846,,
9212,HJ,2022-03-16,PREG,,222,950,481,484,89,2023-07-13,728,395,1.84303797468354,,
9213,HO,2022-03-16,SLD/DIE,,,,,92,92,,,0,,,
9214,HJ,2022-03-17,PREG,,200,970,495,504,91,2023-08-03,770,413,1.86440677966102,,
9215,HO,2022-03-18,PREG,,196,1110,544,536,90,2023-09-21,914,446,2.04932735426009,,
9216,HJ,2022-03-19,PREG,,209,920,474,481,92,2023-07-13,711,389,1.82776349614396,,
9217,HO,2022-03-19,PREG,,213,970,474,481,92,2023-07-13,757,389,1.94601542416452,,
9218,HO,2022-03-19,PREG,,196,840,474,481,89,2023-07-13,644,392,1.64285714285714,,
9219,HO,2022-03-19,PREG,,200,1130,495,502,92,2023-08-03,930,410,2.26829268292683,,
9220,HO,2022-03-20,PREG,,214,1110,474,480,91,2023-07-13,896,389,2.30334190231363,,
9221,HO,2022-03-20,PREG,,200,940,474,480,88,2023-07-13,740,392,1.88775510204082,,
9222,HO,2022-03-20,PREG,,213,940,495,501,91,2023-08-03,727,410,1.77317073170732,,
9224,HO,2022-03-21,SLD/DIE,,228,1190,,514,87,,962,427,2.25292740046838,,
9225,HJ,2022-03-21,PREG,,210,1010,474,479,87,2023-07-13,800,392,2.04081632653061,,
9226,HO,2022-03-21,PREG,,206,940,516,521,87,2023-08-24,734,434,1.69124423963134,,
9227,HO,2022-03-22,SLD/DIE,,210,950,,492,89,,740,403,1.83622828784119,,
9228,HO,2022-03-23,SLD/DIE,,200,200,,85,85,,0,0,,,
9229,HJ,2022-03-24,PREG,,211,1050,537,530,92,2023-09-21,839,438,1.91552511415525,,
9230,HO,2022-03-24,PREG,,225,890,488,497,92,2023-08-03,665,405,1.64197530864198,,
9231,HJ,2022-03-25,PREG,,251,1030,488,496,91,2023-08-03,779,405,1.92345679012346,,
9232,HO,2022-03-25,PREG,,225,1040,467,475,91,2023-07-13,815,384,2.12239583333333,,
9233,HJ,2022-03-25,PREG,,190,950,537,529,91,2023-09-21,760,438,1.7351598173516,,
9234,HO,2022-03-26,PREG,,251,1080,509,516,90,2023-08-24,829,426,1.94600938967136,,
9235,HO,2022-03-29,PREG,,210,1110,509,513,87,2023-08-24,900,426,2.11267605633803,,
9236,HO,2022-03-29,PREG,,184,1000,488,492,87,2023-08-03,816,405,2.01481481481481,,
9237,Other,2022-03-30,SLD/DIE,,215,1100,,568,86,,885,482,1.83609958506224,,
9238,HO,2022-03-30,PREG,,212,1060,488,491,86,2023-08-03,848,405,2.09382716049383,,
9239,HO,2022-03-30,SLD/DIE,,198,198,,90,90,,0,0,,,
9240,HJ,2022-03-30,PREG,,190,1060,591,601,90,2023-11-21,870,511,1.70254403131115,,
9241,HO,2022-03-30,PREG,,211,1090,481,491,90,2023-08-03,879,401,2.19201995012469,,
9243,HO,2022-03-31,PREG,,215,980,502,511,89,2023-08-24,765,422,1.81279620853081,,
9245,HO,2022-04-01,PREG,,207,1050,481,489,88,2023-08-03,843,401,2.10224438902743,,
9247,HO,2022-04-01,SLD/DIE,,200,200,,88,88,,0,0,,,
9248,HJ,2022-04-01,PREG,,200,950,502,510,88,2023-08-24,750,422,1.77725118483412,,
9249,HO,2022-04-02,PREG,,218,1190,502,509,89,2023-08-24,972,420,2.31428571428571,,
9250,HO,2022-04-02,PREG,,198,1100,481,488,87,2023-08-03,902,401,2.24937655860349,,
9254,HO,2022-04-03,PREG,,190,980,502,508,86,2023-08-24,790,422,1.87203791469194,,
9256,HO,2022-04-01,PREG,,141,1070,591,599,88,2023-11-21,929,511,1.81800391389433,,
9257,HJ,2022-04-03,SLD/DIE,,171,940,,514,86,,769,428,1.79672897196262,,
9258,HJ,2022-04-03,PREG,,180,880,481,487,86,2023-08-03,700,401,1.74563591022444,,
9259,HO,2022-04-04,PREG,,190,1000,481,486,85,2023-08-03,810,401,2.01995012468828,,
9260,HO,2022-04-05,PREG,,188,1010,502,506,84,2023-08-24,822,422,1.9478672985782,,
9261,HO,2022-04-05,PREG,,241,1300,556,560,84,2023-10-17,1059,476,2.22478991596639,,
9262,HO,2022-04-05,PREG,,200,1120,502,506,84,2023-08-24,920,422,2.18009478672986,,
9264,HO,2022-04-05,PREG,,200,1020,502,506,84,2023-08-24,820,422,1.94312796208531,,
9265,HO,2022-04-05,PREG,,140,920,,506,84,,780,422,1.84834123222749,,
9267,HO,2022-04-06,PREG,,170,1110,502,505,83,2023-08-24,940,422,2.22748815165877,,
9271,HO,2022-04-06,PREG,,200,1070,502,505,83,2023-08-24,870,422,2.06161137440758,,
9272,HO,2022-04-06,PREG,,200,1120,502,505,83,2023-08-24,920,422,2.18009478672986,,
9273,HO,2022-04-08,PREG,,204,870,474,482,88,2023-08-03,666,394,1.69035532994924,,
9274,,2022-04-08,PREG,,460,1160,,482,177,2023-08-03,700,305,2.29508196721311,,
9275,HO,2022-04-08,PREG,,212,1240,549,557,88,2023-10-17,1028,469,2.19189765458422,,
9276,HO,2022-04-09,PREG,,200,860,474,481,84,2023-08-03,660,397,1.6624685138539,,
9277,HO,2022-04-09,PREG,,200,1080,474,481,83,2023-08-03,880,398,2.21105527638191,,
9278,HJ,2022-04-09,PREG,,205,1050,523,514,84,2023-09-21,845,430,1.96511627906977,,
9279,HO,2022-04-10,SLD/DIE,,188,188,,82,82,,0,0,,,
9280,HJ,2022-04-10,PREG,,208,930,474,480,83,2023-08-03,722,397,1.81863979848867,,
9281,HO,2022-04-11,PREG,,203,960,549,554,81,2023-10-17,757,473,1.60042283298097,,
9282,HO,2022-04-11,SLD/DIE,,191,910,,506,85,,719,421,1.70783847980998,,
9283,HO,2022-04-12,PREG,,190,1050,495,499,81,2023-08-24,860,418,2.05741626794258,,
9284,HJ,2022-04-13,PREG,,170,980,549,552,79,2023-10-17,810,473,1.71247357293869,,
9285,HO,2022-04-13,PREG,,150,990,495,498,83,2023-08-24,840,415,2.02409638554217,,
9286,HO,2022-04-13,PREG,,183,950,495,498,80,2023-08-24,767,418,1.83492822966507,,
9287,HO,2022-04-13,PREG,,206,1090,495,498,79,2023-08-24,884,419,2.10978520286396,,
9288,HO,2022-04-14,PREG,,210,1150,516,509,88,2023-09-21,940,421,2.23277909738717,,
9289,HO,2022-04-14,PREG,,210,1120,516,509,88,2023-09-21,910,421,2.16152019002375,,
9290,HO,2022-04-14,PREG,,210,1030,467,476,88,2023-08-03,820,388,2.11340206185567,,
9291,HO,2022-04-14,SLD/DIE,,210,210,,88,88,,0,0,,,
9292,HJ,2022-04-14,PREG,,210,980,516,509,88,2023-09-21,770,421,1.82897862232779,,
9293,HO,2022-04-14,PREG,,210,1000,542,551,88,2023-10-17,790,463,1.70626349892009,,
9294,HO,2022-04-15,PREG,,210,1040,488,496,87,2023-08-24,830,409,2.02933985330073,,
9295,HO,2022-04-15,PREG,,210,1010,467,475,87,2023-08-03,800,388,2.06185567010309,,
9296,HO,2022-04-15,PREG,,210,1180,542,550,87,2023-10-17,970,463,2.09503239740821,,
9297,HO,2022-04-15,PREG,,210,1080,488,496,87,2023-08-24,870,409,2.12713936430318,,
9298,HO,2022-04-16,PREG,,210,1050,516,507,86,2023-09-21,840,421,1.99524940617577,,
9299,HO,2022-04-16,PREG,,210,1040,488,495,86,2023-08-24,830,409,2.02933985330073,,
9300,HO,2022-04-16,SLD/DIE,,210,1400,,565,86,,1190,479,2.48434237995825,,
9301,HO,2022-04-17,PREG,,210,1090,516,506,85,2023-09-21,880,421,2.09026128266033,,
9302,HO,2022-04-17,PREG,,210,1030,488,494,85,2023-08-24,820,409,2.00488997555012,,
9303,HJ,2022-04-17,PREG,,210,990,488,494,85,2023-08-24,780,409,1.90709046454768,,
9304,HO,2022-04-18,SLD/DIE,,210,210,,84,84,,0,0,,,
9306,HO,2022-04-18,PREG,,210,1060,542,547,84,2023-10-17,850,463,1.83585313174946,,
9307,HO,2022-04-18,PREG,,210,1090,488,493,84,2023-08-24,880,409,2.15158924205379,,
9308,HO,2022-04-18,PREG,,210,1100,516,505,84,2023-09-21,890,421,2.11401425178147,,
9309,HO,2022-04-18,SLD/DIE,,210,1030,,514,84,,820,430,1.90697674418605,,
9310,HO,2022-04-20,PREG,,183,1030,481,491,93,2023-08-24,847,398,2.12814070351759,,
9311,HO,2022-04-20,PREG,,190,950,481,491,93,2023-08-24,760,398,1.90954773869347,,
9312,HO,2022-04-20,SLD/DIE,,209,850,,380,93,,641,287,2.23344947735192,,
9313,HO,2022-04-20,PREG,,210,1070,509,503,93,2023-09-21,860,410,2.09756097560976,,
9314,HJ,2022-04-21,PREG,,214,960,481,490,92,2023-08-24,746,398,1.87437185929648,,
9315,HO,2022-04-21,PREG,,205,1130,535,544,92,2023-10-17,925,452,2.04646017699115,,
9316,HO,2022-04-21,PREG,,215,1200,535,544,92,2023-10-17,985,452,2.17920353982301,,
9317,HO,2022-04-21,PREG,,210,1100,509,502,92,2023-09-21,890,410,2.17073170731707,,
9318,HJ,2022-04-21,PREG,,200,1140,535,544,92,2023-10-17,940,452,2.07964601769912,,
9319,HO,2022-04-22,PREG,,222,1120,535,543,91,2023-10-17,898,452,1.98672566371681,,
9320,HO,2022-04-22,PREG,,216,1100,509,501,91,2023-09-21,884,410,2.15609756097561,,
9321,HO,2022-04-22,SLD/DIE,,200,200,,91,91,,0,0,,,
9322,HO,2022-04-24,PREG,,200,1030,481,487,89,2023-08-24,830,398,2.08542713567839,,
9323,HO,2022-04-24,PREG,,221,1150,509,499,89,2023-09-21,929,410,2.26585365853659,,
9324,HO,2022-04-26,PREG,,177,1210,570,574,87,2023-11-21,1033,487,2.1211498973306,,
9325,HO,2022-04-26,PREG,,190,940,,381,92,,750,289,2.59515570934256,,
9326,HO,2022-04-27,PREG,,210,1050,502,496,91,2023-09-21,840,405,2.07407407407407,,
9327,HO,2022-04-28,PREG,,180,1100,502,495,90,2023-09-21,920,405,2.27160493827161,,
9328,HO,2022-04-29,PREG,,173,1000,502,378,89,2023-09-21,827,289,2.86159169550173,,
9329,HJ,2022-04-29,PREG,,177,970,474,482,89,2023-08-24,793,393,2.01781170483461,,
9330,HO,2022-04-30,SLD/DIE,,188,1050,502,493,85,2023-09-21,862,408,2.11274509803922,,
9331,HO,2022-04-30,PREG,,225,1090,502,493,86,2023-09-21,865,407,2.12530712530713,,
9332,HO,2022-05-01,PREG,,190,1040,474,480,84,2023-08-24,850,396,2.14646464646465,,
9333,HO,2022-05-01,PREG,,191,1030,528,534,86,2023-10-17,839,448,1.87276785714286,,
9334,HO,2022-05-01,PREG,,186,1310,563,569,84,2023-11-21,1124,485,2.31752577319588,,
9335,HO,2022-05-01,PREG,,210,1060,502,492,85,2023-09-21,850,407,2.08845208845209,,
9337,HO,2022-05-03,SLD/DIE,,198,1080,,520,82,,882,438,2.01369863013699,,
9338,HO,2022-05-04,SLD/DIE,,215,920,,498,82,,705,416,1.69471153846154,,
9339,HO,2022-05-04,PREG,,,990,467,477,90,2023-08-24,,387,,,
9340,HO,2022-05-05,PREG,,198,1070,521,530,89,2023-10-17,872,441,1.97732426303855,,
9341,HO,2022-05-05,PREG,,185,1130,467,476,89,2023-08-24,945,387,2.44186046511628,,
9342,HO,2022-05-05,PREG,,206,1070,467,476,89,2023-08-24,864,387,2.23255813953488,,
9343,HO,2022-05-06,PREG,,212,1050,495,487,89,2023-09-21,838,398,2.10552763819095,,
9344,HO,2022-05-06,PREG,,190,1320,521,529,89,2023-10-17,1130,440,2.56818181818182,,
9345,HO,2022-05-06,PREG,,188,1190,556,564,88,2023-11-21,1002,476,2.10504201680672,,
9346,HO,2022-05-07,PREG,,186,1020,495,486,87,2023-09-21,834,399,2.09022556390977,,
9347,HO,2022-05-07,PREG,,200,1050,467,474,88,2023-08-24,850,386,2.2020725388601,,
9348,HO,2022-05-07,PREG,,199,950,,384,87,,751,297,2.52861952861953,,
9349,HO,2022-05-08,PREG,,202,970,495,485,86,2023-09-21,768,399,1.92481203007519,,
9350,HJ,2022-05-09,PREG,,186,950,521,526,85,2023-10-17,764,441,1.73242630385488,,
9351,HO,2022-05-09,PREG,,197,1130,521,526,85,2023-10-17,933,441,2.1156462585034,,
9352,HJ,2022-05-09,PREG,,177,1030,495,484,85,2023-09-21,853,399,2.13784461152882,,
9353,HJ,2022-05-11,PREG,,198,880,,380,92,,682,288,2.36805555555556,,
9354,HO,2022-05-12,PREG,,199,1000,488,481,90,2023-09-21,801,391,2.04859335038363,,
9356,HO,2022-05-14,PREG,,194,840,,384,88,,646,296,2.18243243243243,,
9357,HO,2022-05-15,PREG,,178,1120,514,520,88,2023-10-17,942,432,2.18055555555556,,
9358,HO,2022-05-15,PREG,,192,1200,549,555,87,2023-11-21,1008,468,2.15384615384615,,
9359,HO,2022-05-16,PREG,,191,740,,382,86,,549,296,1.85472972972973,,
9360,HO,2022-05-16,PREG,,176,,,382,87,,,295,,,
